time,open,high,low,close,volume
1770594300,104722000,104975000,104975000,104636000,8.41165821
1770594600,104975000,104741000,105137000,104723000,7.31426321
1770594900,104740000,104450000,104799000,104390000,7.33951536
1770595200,104442000,104674000,104791000,104400000,7.79078689
1770595500,104672000,104741000,104947000,104590000,5.65910992
1770595800,104698000,104796000,104800000,104528000,6.70386572
1770596100,104799000,104635000,104812000,104429000,5.1341755
1770596400,104703000,104904000,104904000,104633000,6.52305042
1770596700,104904000,104556000,104952000,104504000,4.57764264
1770597000,104553000,104795000,104795000,104429000,5.17592448
1770597300,104797000,104464000,104797000,104440000,5.15701366
1770597600,104521000,104289000,104521000,104135000,10.41478772
1770597900,104284000,104582000,104592000,104100000,7.38775009
1770598200,104582000,104441000,104595000,104385000,3.9591412
1770598500,104440000,104624000,104633000,104411000,3.71057376
1770598800,104612000,104560000,104789000,104450000,7.24418208
1770599100,104556000,104555000,104562000,104311000,5.25926269
1770599400,104555000,104469000,104555000,104412000,2.48289283
1770599700,104469000,104731000,104790000,104300000,4.88223431
1770600000,104730000,105165000,105190000,104720000,11.19532774
1770600300,105179000,104919000,105285000,104905000,8.82604561
1770600600,104928000,104905000,105073000,104905000,4.05140319
1770600900,104911000,104596000,104961000,104539000,5.28452464
1770601200,104627000,104347000,104636000,104133000,13.65835056
1770601500,104306000,104124000,104508000,104100000,11.49659656
1770601800,104120000,104480000,104669000,104093000,10.1117007
1770602100,104468000,104420000,104560000,104385000,2.9514636
1770602400,104444000,104416000,104455000,104245000,4.03984191
1770602700,104397000,104489000,104603000,104248000,5.30342812
1770603000,104488000,104390000,104577000,104390000,4.1627112
1770603300,104412000,104455000,104549000,104325000,2.22532978
1770603600,104470000,104485000,104592000,104423000,2.71516335
1770603900,104485000,104550000,104589000,104456000,1.64917279
1770604200,104530000,104530000,104684000,104500000,3.02774613
1770604500,104530000,104789000,104799000,104506000,5.40426029
1770604800,104787000,104983000,105202000,104714000,7.54954671
1770605100,104982000,104876000,105052000,104776000,3.83998502
1770605400,104866000,104625000,104869000,104625000,2.57350011
1770605700,104626000,104679000,104737000,104619000,1.37728919
1770606000,104643000,104800000,104843000,104621000,2.43786812
1770606300,104805000,104890000,104975000,104701000,2.69337232
1770606600,104887000,104890000,104920000,104807000,1.65134753
1770606900,104893000,104937000,105139000,104850000,10.58882103
1770607200,104980000,104846000,105044000,104825000,3.28905537
1770607500,104849000,104965000,104965000,104805000,2.11867636
1770607800,104965000,105182000,105300000,104964000,7.38134919
1770608100,105183000,105282000,105320000,105116000,5.7753549
1770608400,105282000,105421000,105600000,105201000,9.24853969
1770608700,105381000,105459000,105574000,105230000,8.46756145
1770609000,105504000,105687000,105696000,105340000,7.01669871
1770609300,105696000,105679000,105800000,105500000,5.60359104
1770609600,105718000,105492000,105759000,105492000,5.45151258
1770609900,105499000,105361000,105545000,105335000,4.51909851
1770610200,105361000,105258000,105445000,105255000,2.80776824
1770610500,105254000,105532000,105532000,105250000,3.32065563
1770610800,105500000,105571000,105611000,105491000,3.14758119
1770611100,105586000,105580000,105598000,105520000,3.149689
1770611400,105569000,105394000,105600000,105393000,3.959323
1770611700,105420000,105208000,105440000,105200000,2.31280366
1770612000,105201000,105295000,105328000,105184000,2.50148738
1770612300,105320000,105283000,105418000,105275000,1.75022622
1770612600,105330000,105200000,105335000,105199000,1.79719289
1770612900,105209000,105259000,105345000,105188000,2.6178835
1770613200,105237000,105100000,105297000,105100000,1.8942452
1770613500,105100000,105065000,105200000,105038000,3.67401595
1770613800,105065000,105029000,105181000,105029000,2.59508996
1770614100,105030000,105005000,105135000,105003000,1.6403669
1770614400,105026000,105222000,105222000,105005000,1.9631718
1770614700,105200000,105263000,105316000,105184000,2.62476874
1770615000,105297000,105300000,105380000,105152000,5.80110622
1770615300,105300000,105292000,105399000,105250000,4.15664355
1770615600,105292000,105190000,105320000,105172000,1.85594176
1770615900,105190000,105091000,105195000,105036000,3.39953511
1770616200,105091000,105260000,105274000,105071000,2.07840589
1770616500,105241000,105327000,105327000,105160000,2.14138783
1770616800,105327000,105007000,105327000,104900000,8.46308507
1770617100,105009000,105065000,105139000,104976000,3.17559609
1770617400,105113000,105115000,105187000,104992000,2.86412721
1770617700,105125000,104573000,105125000,104500000,9.37893025
1770618000,104547000,104479000,104634000,104401000,9.72579369
1770618300,104467000,104510000,104583000,104400000,6.32224818
1770618600,104483000,104600000,104616000,104475000,4.66383539
1770618900,104600000,104680000,104751000,104542000,4.37257545
1770619200,104668000,104680000,104714000,104577000,1.99493946
1770619500,104675000,104644000,104710000,104599000,2.3132026
1770619800,104680000,104753000,104756000,104591000,2.28053855
1770620100,104753000,104815000,104864000,104709000,3.65847505
1770620400,104787000,104750000,104815000,104577000,3.02891078
1770620700,104750000,104754000,104827000,104511000,3.88609906
1770621000,104760000,104972000,104999000,104756000,3.46444663
1770621300,104975000,104981000,104999000,104819000,2.06843911
1770621600,104981000,104846000,105072000,104800000,4.44321644
1770621900,104811000,104845000,104923000,104760000,3.92754307
1770622200,104855000,104730000,104865000,104637000,3.28563764
1770622500,104754000,104527000,104755000,104496000,2.59605708
1770622800,104562000,104500000,104581000,104426000,4.49577773
1770623100,104500000,104469000,104600000,104426000,4.37505313
1770623400,104506000,104589000,104660000,104458000,2.83122631
1770623700,104589000,104510000,104667000,104478000,2.00442905
1770624000,104510000,104565000,104660000,104401000,3.9610001
1770624300,104565000,104629000,104670000,104427000,1.81027199
1770624600,104604000,104601000,104710000,104579000,2.63490688
1770624900,104630000,104454000,104675000,104441000,2.09251401
1770625200,104454000,104248000,104537000,104200000,9.83119821
1770625500,104248000,104093000,104255000,104074000,8.6326565
1770625800,104074000,103402000,104116000,103152000,24.11681807
1770626100,103402000,103766000,103766000,103367000,10.75738043
1770626400,103765000,103650000,103777000,103544000,8.44017915
1770626700,103643000,103738000,103775000,103600000,6.5914941
1770627000,103739000,103630000,103744000,103501000,6.1478382
1770627300,103586000,103638000,103847000,103568000,5.28276882
1770627600,103638000,103708000,103803000,103636000,2.84141945
1770627900,103712000,103869000,103960000,103709000,4.86419303
1770628200,103872000,103700000,103898000,103700000,3.21257246
1770628500,103700000,103485000,103760000,103435000,8.92310059
1770628800,103491000,103510000,103679000,103491000,3.62983381
1770629100,103524000,103702000,103743000,103524000,2.04746461
1770629400,103705000,103576000,103761000,103480000,3.11931291
1770629700,103580000,103280000,103671000,103261000,6.10687189
1770630000,103307000,103332000,103344000,103199000,6.13208324
1770630300,103325000,103450000,103520000,103261000,5.18667977
1770630600,103476000,103225000,103507000,103176000,4.82967135
1770630900,103209000,103172000,103225000,103054000,8.52709554
1770631200,103171000,103039000,103204000,103000000,7.97133858
1770631500,103059000,103230000,103258000,102890000,6.02818165
1770631800,103225000,103163000,103359000,103163000,4.89025242
1770632100,103163000,102694000,103200000,102613000,9.87722393
1770632400,102695000,102421000,102809000,102421000,13.24276764
1770632700,102421000,102390000,102504000,102284000,10.87772288
1770633000,102391000,101952000,102391000,101900000,24.07139907
1770633300,101952000,101832000,102104000,101699000,22.61454841
1770633600,101853000,101674000,101937000,101405000,24.91936356
1770633900,101674000,101539000,101888000,101508000,12.83740283
1770634200,101508000,102010000,102042000,101506000,14.09091768
1770634500,101989000,101994000,102150000,101973000,12.64244626
1770634800,101994000,102309000,102336000,101994000,12.93353477
1770635100,102304000,102115000,102328000,102013000,11.94140634
1770635400,102129000,101762000,102130000,101728000,14.99628764
1770635700,101728000,101878000,101976000,101637000,9.49540997
1770636000,101878000,102050000,102100000,101799000,5.93615945
1770636300,102075000,102183000,102271000,102040000,4.60999863
1770636600,102184000,102092000,102396000,102088000,4.91506116
1770636900,102090000,102256000,102293000,102077000,3.9371422
1770637200,102256000,102295000,102325000,102200000,4.4953447
1770637500,102295000,102114000,102384000,102112000,4.2517903
1770637800,102114000,102181000,102233000,101917000,8.27622111
1770638100,102181000,102210000,102210000,102118000,1.81696267
1770638400,102210000,102491000,102493000,102156000,4.7722885
1770638700,102491000,102650000,102680000,102416000,10.25125673
1770639000,102650000,102686000,102810000,102572000,4.25885082
1770639300,102685000,102561000,102772000,102494000,5.87035725
1770639600,102570000,102465000,102578000,102465000,4.06228958
1770639900,102467000,102408000,102529000,102362000,2.9897199
1770640200,102404000,102361000,102414000,102293000,7.26417681
1770640500,102361000,102580000,102621000,102352000,3.79394498
1770640800,102585000,102588000,102707000,102552000,5.1791328
1770641100,102587000,102530000,102670000,102522000,2.21538726
1770641400,102530000,102471000,102563000,102413000,1.52996612
1770641700,102471000,102605000,102618000,102432000,1.63380197
1770642000,102605000,102407000,102628000,102407000,2.78802844
1770642300,102407000,102512000,102575000,102318000,4.47944389
1770642600,102515000,102705000,102773000,102458000,8.75075223
1770642900,102691000,102555000,102706000,102374000,5.48597958
1770643200,102555000,102673000,102705000,102525000,2.76335188
1770643500,102680000,102728000,102742000,102567000,3.39270129
1770643800,102720000,102500000,102728000,102471000,3.40377428
1770644100,102497000,102567000,102567000,102421000,2.11064046
1770644400,102567000,102465000,102600000,102440000,2.08048895
1770644700,102465000,102294000,102566000,102294000,2.75892478
1770645000,102295000,101990000,102325000,101990000,11.75418379
1770645300,102008000,101676000,102008000,101676000,7.37532414
1770645600,101699000,101859000,102024000,101656000,8.29656413
1770645900,101859000,101580000,102000000,101380000,17.82338385
1770646200,101578000,101665000,101709000,101305000,11.31276609
1770646500,101670000,101658000,101800000,101427000,5.94974139
1770646800,101658000,101981000,102010000,101565000,5.06270064
1770647100,101982000,102310000,102336000,101982000,5.6638788
1770647400,102280000,101879000,102330000,101806000,14.45146402
1770647700,101900000,102732000,102783000,101583000,17.64161729
1770648000,102732000,102530000,103221000,102530000,14.87576454
1770648300,102529000,102736000,102788000,102215000,15.26906157
1770648600,102735000,102760000,102886000,102540000,10.7495394
1770648900,102773000,102673000,102866000,102501000,8.72037802
1770649200,102672000,103246000,103246000,102650000,12.7975339
1770649500,103246000,103169000,103500000,103050000,21.56432972
1770649800,103128000,102965000,103203000,102824000,8.97741131
1770650100,102965000,102793000,103197000,102603000,8.37070277
1770650400,102775000,102166000,102803000,102143000,7.988046
1770650700,102158000,102060000,102185000,101921000,13.33087479
1770651000,102060000,102185000,102381000,101964000,11.02393664
1770651300,102185000,102728000,102904000,102177000,11.63740395
1770651600,102728000,102910000,102999000,102700000,12.67581376
1770651900,102910000,102684000,102983000,102503000,7.07251788
1770652200,102657000,102750000,102750000,102334000,7.48996012
1770652500,102751000,102854000,102930000,102700000,4.92535939
1770652800,102858000,102726000,103033000,102596000,11.6283822
1770653100,102767000,102378000,102767000,102286000,7.29596637
1770653400,102410000,102388000,102539000,102197000,6.85371808
